Gene	CCRF-CEM_1	CCRF-CEM_2	CCRF-CEM_33	CCRF-CEM_34	CCRF-CEM_35	CCRF-CEM_36	CCRF-CEM_37	CCRF-CEM_38	CCRF-CEM_39	CCRF-CEM_40	CCRF-CEM_41	CCRF-CEM_60	CCRF-CEM_61	CCRF-CEM_86	CCRF-CEM_87	CCRF-CEM_88	CCRF-CEM_89	CCRF-CEM_90	CCRF-CEM_91	CCRF-CEM_92	CCRF-CEM_93	CCRF-CEM_94	H596_17	H596_18	H596_76	H596_77	HUH7_10	HUH7_68	HUH7_69	HUH7_9	HUT78_66	HUT78_67	HUT78_7	HUT78_8	MDAMB468_5	MDAMB468_6	MDAMB468_64	MDAMB468_65	OVCAR8_3	OVCAR8_4	OVCAR8_42	OVCAR8_43	OVCAR8_44	OVCAR8_45	OVCAR8_46	OVCAR8_47	OVCAR8_48	OVCAR8_49	OVCAR8_50	OVCAR8_62	OVCAR8_63	Raji_21	Raji_22	Raji_80	Raji_81	SF9_23	SF9_24	SF9_82	SF9_83	SKBR3_19	SKBR3_20	SKBR3_78	SKBR3_79	SKMEL5_15	SKMEL5_16	SKMEL5_51	SKMEL5_52	SKMEL5_53	SKMEL5_54	SKMEL5_55	SKMEL5_56	SKMEL5_57	SKMEL5_58	SKMEL5_59	SKMEL5_74	SKMEL5_75	Spleen_31	Spleen_32	Spleen_84	Spleen_85	SUDHL1_13	SUDHL1_14	SUDHL1_72	SUDHL1_73	SUDHL4_11	SUDHL4_12	SUDHL4_70	SUDHL4_71	Tonsil_25	Tonsil_26	Tonsil_27	Tonsil_28	Tonsil_29	Tonsil_30
CAMK2N1	49	4	3	3	2	2	2	3	3	2	12	62	5	4	1	2	8	2	4	3	6	1	823	37	795	40	66	1109	47	1142	22	2	19	1	267	7	257	11	7	1	1	1	1	1	1	1	9	1	2	18	2	29	2	16	2	4	1	4	1	725	25	777	34	89	3	5	4	5	7	2	6	6	9	4	73	4	20	1	14	1	63	2	73	1	49	3	33	4	27	1	35	3	30	1
CAMP	14.6969384566991	2.82842712474619	1.4142135623731	1	1	1	1	1.4142135623731	1	1.4142135623731	5.47722557505166	13.4164078649987	1	1	1	1	5	1	1	1	2	1	6.92820323027551	1	9.38083151964686	1	1	11.9582607431014	1	11.2249721603218	10.816653826392	1.4142135623731	18.0277563773199	4.24264068711928	9.38083151964686	2.82842712474619	9.9498743710662	1	17.4928556845359	2.44948974278318	1.4142135623731	1	1	1	1	1	1	1.4142135623731	1	9.79795897113271	1	14.9666295470958	1.73205080756888	16	1	8.77496438739212	1	5.91607978309962	1	11.4891252930761	1.4142135623731	10.0995049383621	1	6.92820323027551	1	1	1	1	1	1	1	1	1	1	5.47722557505166	1	19.4935886896179	1	7.93725393319377	2	25.0399680510978	2.44948974278318	23.473389188611	1	98.1784090317214	1	89.6437393240599	1	16.7332005306815	1	15.1986841535707	1.4142135623731	24.6779253585061	2
CAPN2	20.2855232711529	1.63057279084246	1.27693883598333	1.27693883598333	1.63057279084246	1	1.27693883598333	1.58050076202388	1.23772628530543	1.46564193991492	7.0146380322245	20.0560929914469	1	1.77436035766919	1	1.41359938280353	3.73044596415217	1.63057279084246	1	1	1.54590939849101	1	1305.85360990716	70.3437299158024	1450.10521050384	74.523928921147	2.05314405297295	107.948733510708	4.24861661122203	106.665249364589	98.7404146383135	5.96458445434396	143.14369773958	4.46387297315958	643.855042817498	31.5553632033147	545.403841595834	21.5984978391221	373.479186508142	15.8359725204814	17.6769181026041	10.8981974966692	15.2360628822575	15.7586831498232	13.9043277142037	11.4934537350785	15.8594594550025	20.5941646515289	20.338713315778	463.600790512175	20.0670918741614	13.951375080558	1	13.1559619091581	1	6.3401449654774	1	4.65929466394309	1	930.357865632057	44.4354819120401	1043.11288863765	42.4009735452501	228.831078519548	6.60998738350656	11.3253893981064	12.2941780572866	10.07391872415	13.9512454775492	11.0036270121226	8.97805225166098	12.2898408106006	9.93866913739482	10.3764710695953	251.407774231264	4.80231513896263	17.480169807567	1	9.56753170487958	1.58050076202388	182.001269965617	7.31635818976796	143.269341566824	5.83451256242931	20.3331824779312	1	18.6871909683415	1.37700945119427	68.8391854163033	1.81406355387873	42.8026123791604	1.71987286501463	28.6618323274735	2.08869024228082
CARD11	50.5862911127266	2.80770151806155	2.38585763597009	2.01972716110642	2.04659926262826	2.33239937532036	2.59245885356457	3.52912025676011	1.78972091330711	3.37187251214387	14.8993269492736	65.4060650113219	1.81712059283214	1.77224027855989	4.37823692438532	2.78500635346593	4.02619142706123	4.04727825675837	3.68259410182871	1.42816277176501	3.00599225761114	1.87762316947124	164.372059396606	7.30509820085414	189.231620267183	6.95993265246423	1.30321960143521	16.514455984282	1.81524046475505	16.2799085084351	77.5891293028195	5.37548568985196	107.301779778494	3.17063834364698	14.8966874437832	1.20808944440445	11.4822677355042	1	50.2570965518787	1.65814935213846	3.08941902241745	1.42816277176501	1.83314523530261	2.26259093128273	2.12834884397399	1.38071307156624	4.00836661703686	2.49546486517789	2.70800120936913	52.8706220021966	2.03964890265551	90.5370371285546	2.95760270317707	74.999814667166	3.7277293638916	5.87596537095196	1	4.70784679252122	1	11.5421392846606	1.40662804126319	14.5180738812341	1.25992104989487	11.8491490560111	1	1.46281454322389	1	1.23007550557797	1	1.25992104989487	1.65814935213846	1	1	1.34800615459728	11.8616477247435	1.18920711500272	16.1746692254707	1	8.88748219368996	1.18920711500272	30.9816938819761	1.44662713529362	23.7781001447586	1	573.749603656737	18.5125089583693	489.392769056939	22.5028585154014	89.6185236872147	2.28942848510666	31.0260327367711	1	82.7050008943002	2.97773712660318
CARD9	10.5354399720227	1.56508458007329	1	1	1	1	1	1.56508458007329	1	1	8.59603471419495	10.6052920182341	1	1.68179283050743	1.56508458007329	1	2.34034731932072	1	1	1	1	1.4142135623731	14.977744774437	1	9.23704043678527	1	1	18.2479173116353	1	18.3244548598641	43.4237910093232	1.56508458007329	61.5252253312928	1	67.9238892695769	3.55655882007785	64.084366722629	2.11474252688113	18.1327827487037	1	1.77827941003892	2.44948974278318	1	1	1	1	2.11474252688113	1	1	18.9406394372799	1.8612097182042	12.101990958465	1	16.1006095517007	1	6.14726664911995	1	3.30975091964687	1	51.3108715363969	1.8612097182042	47.4457229015335	1.8612097182042	11.3929735326957	1.56508458007329	1	1	1	1	1	1	1	1	1	8.42573186122104	1	14.7812617009644	1	7.32568300296941	1	23.0682213871681	1	12.3681278052818	1	29.6437027200147	2.39678172692843	22.3050177965308	1	20.611960501732	1	19.5446863459618	1	17.9467809030909	1
CASP1	22.2047010037562	2	1	1.81712059283214	1	1	1	2	1	3	7	28	1	1	2.28942848510666	1	3.82586236554478	2	1	1	1	1	301.377663790683	17.608845415981	305.544954244984	15.243435318369	1	15.8209197869304	1	11.1494747954535	104.361843633176	10.183286739319	143.711355963936	3.77976314968462	132.734200722207	2.6207413942089	111	6	30.3947821146053	1	2.88449914061482	1.81712059283214	2	2	1	1	1	1	2	37.6091044800338	2	110.616537916567	2.88449914061482	79.2420605247734	3	4.30886938006377	1	7	1	13.73657091064	1	17.0425692085874	1	28.7646428244683	1	3	1.81712059283214	1	2.88449914061482	2	2	1	1	2.46621207433047	24	1	22.7509358388125	1	14.977744774437	2.15443469003188	458.592801036919	20	381.205749948044	11.4775870966343	24.4821472051102	1	22.8942848510666	1	64.0245673911364	2.28942848510666	35.0068013993162	1.81712059283214	34.1795575654924	4
CASP10	22.2537027124728	2.71297239723856	1.76172958987204	1.64375182951723	1.98960391342566	1.8346295092848	1.47273335753469	2.35215804504935	1.33514136254031	2.15499057515421	6.59379909034825	32.6768202767844	2.06936094886239	1.8346295092848	2.92651831932645	2.01067730306975	6.03687693477157	2.90769181995376	1.72990049987787	1.4142135623731	2.33412507266713	1.28208885398682	71.1592335398033	3.30095133404094	49.4648983145269	1.98400691204324	1.72990049987787	40.5024394980569	1.93078203668652	31.1608648145487	43.0578776073556	3.43213454890474	66.7919956291017	1.59713775274758	53.4434866233987	2.44948974278318	50.3895343806528	2.07948206537369	21.8676865617702	1.31950791077289	1.96630722163743	1	1	1.31950791077289	1	1	3.85548753045898	1.23114441334492	1.43096908110526	26.1754554399664	1	16.0855307223227	1	13.1059052639882	1	4.19544845826942	1	3.608273453379	1	6.93952943617256	1	9.5509779207569	1	21.7932419147312	1	1.43096908110526	1.23114441334492	1.80148333969515	2.33412507266713	1	1.47273335753469	1	1.28208885398682	1	25.3731228521057	1	16.5826713347209	1.43096908110526	8.67593390438738	1.4142135623731	24.0861073475679	1	15.95047333743	1.37410881031664	18.7669630433134	1.28208885398682	17.3399638854007	1	51.3522971416332	1	33.9818829022523	1.33514136254031	29.0689731435221	1.5157165665104
CASP12	16.766826612245	1.48773782616449	1.18920711500272	1	1.25103340485907	1.18920711500272	1	1.62238960361098	1.29683955465101	1	3.89062983592316	17.6686617807699	1	1	1.25103340485907	1	3.01960729695421	1	1.25103340485907	1	1.36426160182137	1.25103340485907	11.7772908535131	1	12.3648966164354	1.18920711500272	1	10.5784928409513	1.29683955465101	10.911231324874	15.6266442203715	1.18920711500272	17.1191505253333	1	16.1648321081824	1	13.1435594525975	1.18920711500272	15.6263060142604	1	1.62238960361098	1	1.29683955465101	1.50980364847711	1	1	3.28132999588743	1.18920711500272	1.18920711500272	15.2282424918168	1	19.375748036595	1.18920711500272	13.8824495850269	1	5.53584055751456	1.25103340485907	4.92404163834136	1	10.2096313048367	1	9.91508511998279	1	8.99456852886177	1	1	1	1	1	1	1.18920711500272	1	1.4142135623731	1.25103340485907	12.7494146217166	1	19.2495271520059	1.50980364847711	11.3889111397062	1.87073127722305	23.211451108519	1.36426160182137	18.9384644770975	1.29683955465101	23.6609602552771	1	17.002947773654	1.25103340485907	26.0545405284259	1.48773782616449	19.1966175092298	1.58583317513724	26.1901265727926	1.70673683684508
CASP3	85.3404485014456	6.84935128770282	4.28225473667665	4.01004203928242	3.29575696925574	4.08564379475406	4.04731085737856	4.78830181415867	2.02369588183562	4.90736659042372	21.6042365672934	115.739161613861	3.66056712180582	3.20734182673286	5.96493571811457	4.37004699438569	7.52919792679379	8.40351228798258	5.38015894319268	3.89632389514899	5.31312624386979	2.36177964862286	129.259950181188	6.8342575927889	127.602660015956	3.68426828028122	2.71297239723856	92.725978072566	4.69336781832819	103.24313139508	277.055234273071	16.1739096805639	372.81700980712	14.3945366056671	112.627626658353	3.04761689816928	89.9272421163353	1.64375182951723	32.5148604530142	1.47273335753469	1.34928284767356	1	1.37410881031664	1.33514136254031	1.68084338963949	1.40511582648365	3.7262590971174	1.4142135623731	1.782602457966	33.5014594755112	1.66116203993543	62.8993823638438	2.25869387091371	44.5939776559628	2.3096617104661	3.53591264294719	1	5.33051031379636	1	55.7927326444013	2.23224634806781	55.4100817568959	2.22873369348768	79.3555155113655	2.55810357480153	3.30095133404094	5.373534408478	2.06936094886239	3.51791467743755	3.66348508617706	4.12058480571622	3.1430387172771	2.40523492075426	3.33066480710061	87.8381340769108	2.91958585830906	16.7487104997065	1.57843652999765	10.382956984214	1.96630722163743	140.526886479508	5.52577879370369	109.216298673875	3.20734182673286	191.388661666581	8.23506708012824	169.374145288531	5.94198405966918	49.7032544600513	1	26.63440493756	1	59.1745266899426	2.21788614939963
CASP7	43.1422987638183	2.14810629603756	2.31222604728929	1.73552611877147	1.93690005859773	2.28960057528424	1.63057279084246	2.78012581632262	1.96975867126005	2.323733638353	10.5262404724345	52.3756781405241	1	1.91943055019279	2.1077002511291	2.73706273313204	4.3342813864793	4.52872868811677	2.05510693090075	1.74964911298746	3.17901292058657	1.63057279084246	52.2951230786865	1.79050952398239	51.6580831019097	2.65392153012654	3.92375573483499	100.917523997111	4.84602293796315	106.915507233107	45.5903002898768	2.13542690327067	68.1050814908674	1.4775687282336	52.874996280619	2.65876762623577	48.0900594594439	2.33753112841983	43.2894031541803	1.59488553429054	2.64385292792626	2.37800092589143	1.52437975529492	2.37572964479187	1.60940122814746	1.64541328875557	4.01538912051156	1.93082743472083	2.75162733311495	52.6007716556656	1.42063464808146	54.3121269957803	1.74964911298746	44.751904717671	1.84547053012538	5.33076689017751	1	3.22501668458347	1	45.8997147956355	2.96726572729379	51.4204243802569	1.42063464808146	38.360374435113	1.83633139307873	2.29137135621324	1.87742125697814	1.56434951031902	2.46021150137298	2.14810629603756	1.68223115744097	1.79050952398239	1	1.34687176593718	38.4126378516045	1.74964911298746	16.4076322962422	1	8.62058103221278	1	90.5541115031121	3.58793257253545	78.295779406981	2.58769838249438	51.9323581913899	1.68223115744097	43.8959964663751	1.93082743472083	31.8817814697604	1	21.6054368013398	1	28.5657681942523	1.54590939849101
CASP8	50.4664477272447	4.47790443001856	2.20307961183604	2.30497669075114	2.39735211453603	1.58050076202388	2.7653217563511	3.35311498533156	1.34687176593718	2.78444964196512	11.8702567587012	59.2075002765665	1.94653971032285	2.08214172152446	3.22892587607837	2.65392153012654	4.64920894827431	3.68647251685439	2.3448828715576	1.73552611877147	3.06127201857781	1.63057279084246	126.920450048606	4.91446595185912	123.747583048128	5.47060912140418	2.72350825419833	67.1097784989944	5.72553856104153	69.1637604193444	74.727635594386	5.61176347547886	101.921790716538	2.52071780228707	78.7616095405579	4.02279201247045	72.4700786509243	2.6456008802408	49.2518479250312	2.1961724542911	2.27287563374508	2.00820826171727	1.49101667471656	1.88448062601722	2.95257123735592	1.53196635733597	4.38095081229511	2.50823470647222	2.70479900782877	61.2491104006109	2.0718305416747	64.4651366848018	1.85240975991969	53.7430870692842	2.67551804660316	5.00748642930418	1	3.73653505827015	1	60.6860424945151	1.91341269721302	65.0399483034105	2.22236911606847	52.4887211630834	2.01820280332955	2.82719876560706	2.65876762623577	2.4655485369771	2.1961724542911	2.63159748738618	3.12977122905613	2.01575940836275	1.58050076202388	1	55.46089361111	2.33247120497034	17.7597449530929	1.49843723387077	10.0469213324885	1.59488553429054	145.65642176464	4.35318339265555	113.812040945826	5.08410699603039	103.830892249706	4.0849077602854	93.0209145312047	4.11280625331558	84.0838569314781	2.03462610356676	30.9891138444168	1.55997934086402	46.9644392918217	2.13542690327067
CASP9	33.7177436931703	2.44948974278318	1	1.25992104989487	1	3.01823904216134	1.5130857494229	2.13982638786733	1.4142135623731	2.07578163111243	9.69733532649254	31.5718711670695	1	1.5130857494229	1	1.61887040686057	2.40187391035201	1.76273438326762	2.22090615485233	1	1	1.34800615459728	35.7631153560107	1.5130857494229	37.8270953683206	1.90636858599387	2	53.178373885295	3.22257477860518	51.6511022982739	45.1847116556282	2.56979658685065	51.5202847249753	1.69838132956495	38.5748249671059	2.34901007932325	34.3983183271239	1.81712059283214	28.5379754885943	1.81712059283214	2.25646701054092	1.97860244646793	1.34800615459728	1.69838132956495	1.5130857494229	1	4.24844063762814	1.76273438326762	2.03964890265551	35.9092999769494	1.5874010519682	67.9818897914853	2.11693286302546	64.0221993901758	4.03565430872981	6.93245665958708	1	6.69390976566419	1.25992104989487	15.928049295326	1.25992104989487	17.5966683757345	1.34800615459728	57.7634701766481	2.95956724535459	3.96540645650019	2.74945927399721	2.13982638786733	1.4142135623731	2.49288287167843	3.07170766197454	2.24492409661875	1.94416129723967	2.85363852822755	60.7417792316425	2.46438185834731	19.5140992286075	1.34800615459728	14.1635621335051	1.5874010519682	73.6712168697847	1.69838132956495	57.3930354997729	2.13982638786733	88.3549058378287	2.03964890265551	69.0995561540897	2.66716827534	38.5254722131085	1.5130857494229	26.5112802053153	1.46779926762207	45.6203874306311	1
CBL	129.773125445823	8.2573175020324	6.71687515534473	6.64300522742583	5.66743704248188	7.03544534365648	4.96089400157652	8.16076818320693	4.63382335636002	7.80986297290601	28.252302759467	178.315769158659	4.81438232265663	5.94139359247512	9.65767688566555	7.05206297325202	9.4760836993734	10.2839133266795	10.0965441431611	4.870140843875	8.36336408395236	3.04611199079186	135.146975690005	6.01346740902128	125.693496601856	4.54024782365936	2.0429764753442	66.7694104469209	3.80093363857169	68.8608795631725	149.813374693698	9.38710074517286	190.186934385566	4.92681494639258	204.927080107768	9.39875292343182	184.408591013269	6.53337764989468	133.632574528294	4.63263802021943	7.9258236292399	6.29183569853367	6.2163646559855	7.66131024418569	5.27335611250743	5.0685536744222	9.18129339888448	5.30890505425762	6.04796312665168	159.918376526126	6.12026086121504	92.4818076892385	2.5255843065498	80.0433015837575	3.34780082845771	4.99349750669111	1	4.78889938321551	1	64.0917545739164	3.7362477871571	67.4277248524314	2.14810629603756	70.1141104523235	3.14454303319817	2.88696092010981	2.54365986748923	3.23405133590072	3.7502966064367	3.58793257253545	2.5949476326182	4.02801787614749	3.49625946174963	2.6671296867078	78.3573239709414	2.99427200452401	24.5460927477414	1.38071307156624	12.4816341773596	1.83057407492801	220.071865601348	6.89718542755453	177.122324556031	6.33903790284915	338.862368350734	12.7523690014027	298.483890787378	11.4073626745212	62.0747050474528	1.60305851011454	31.5981661052481	1.37700945119427	63.940393995224	2.94747159200952
CBLC	18	2	2	1	2	3	1	1	1	3	33	36	1	3	1	1	6	3	4	3	4	1	272	6	286	18	1	26	2	21	21	2	33	1	272	13	270	11	20	1	1	215	2	1	2	1	6	1	2	25	1	30	1	25	1	13	2	12	1	203	10	220	7	7	1	1	1	1	1	2	1	1	1	1	15	1	30	1	12	4	79	5	71	5	36	2	35	3	46	1	47	1	40	1
CBR1	19.4799267467558	1	1	1	1	1	1	1	2	1	5.42883523318981	17.0011533242912	1	1	1	1	7	1.81712059283214	1	1	1	1	16.9212039673322	1	17.623882866001	1	1	16.5754123823336	1.81712059283214	13.3886590016434	19.4957255588284	1	31.3935264624194	1	30.9475352609676	1	12.091887192025	1	10.9390569212234	1	1	1	1	1	1	1	2	1	2	16.4433317700741	1	19.7587687388107	1	16.3988299780007	1	4.57885697021333	1	4	1	13.9092773150836	1	14.3029221211483	1	13.3438805434159	1.81712059283214	1	1	1	1	1	1	1	1	1	14	1	22.481136452976	1	13.2761439426177	2	27	1	23.1918421575478	1	22.8942848510666	1	22.298949590907	1	33	1	22.298949590907	1	27.2792240414759	2
CCDC65	13	1	1	1	1	1	1	1	2	1	1	13.1770645490557	1	1	1	1	6.41506865999165	1	1	1	1	1	7.11378660898013	1	7.60590492152278	1	1	13.2761439426177	1	9	5.45136177849642	1	16.1086357230933	1	7	1	8.43432665301749	1	6.46330407009565	1	1	1	1	1	1	1	1	1	1	10.5372824302963	1	13.8556598223585	1	10.5372824302963	1	1	1	2.88449914061482	1	8.50864173023001	1	11.2924323465723	1	5	1	1	1	1	2	1	1	1	1	1	7	1	17.6731118448072	1	7.04729873206489	1	21.3589102952339	1	12.9743082334327	1	28	1	13	1	21.2354456278193	1	15.3686436809526	1	21	1
CCL1	12.6491106406735	2	1	1	1.4142135623731	2.44948974278318	2	3.46410161513775	2	1.73205080756888	9.48683298050514	24.3926218353009	1.4142135623731	2	1.73205080756888	1.4142135623731	4.47213595499958	2	1	1	1	1	8.77496438739212	1	8.36660026534076	1	1	13.2664991614216	1	10.5830052442584	14.8323969741913	1.73205080756888	24.0831891575846	1.4142135623731	13.2664991614216	1	10.3923048454133	1	18.1659021245849	1	1	1.4142135623731	1	1	1	1.4142135623731	1	1	1	11.8321595661992	1	17.4355957741627	1.4142135623731	14.4913767461894	1	6	1	5.29150262212918	1	6.48074069840786	1	7.93725393319377	1.4142135623731	13	1	1	1	1	1	1	1	1.4142135623731	1	1.4142135623731	11.4017542509914	1.73205080756888	15.4919333848297	1	8.94427190999916	1	25.8069758011279	1	19.4422220952236	1	18	1.4142135623731	20	2	18.3847763108502	1	23.3666428910958	1	21.3541565040626	1
CCL11	21.7294693303252	2	1	1	1	1	1	1	1	1	8.08248004124438	30.1492561881796	1	1	1.81712059283214	1	2.6207413942089	1	2	1	1	1	15.5278721533126	1	22.3551184669645	1	1	13.5066268333876	1	12.9743082334327	16.1086357230933	1	25.5830943070492	1	12.7650085977198	1	12.4289300238154	1	16.0803252328961	1	1	1	1	3	1	1	1	1	1	22.0426171158216	1	19.2936827741389	1	19.3952303433595	1	6.75331341669382	1	10.2312765468399	1	7.60590492152278	1	7.09397094475071	1	12	1	1	1	1	1	1	1	1	1	1	9.73996337337792	1	16	1	7.11378660898013	1.81712059283214	29.5488036368495	1	28.2611619556405	2	23.4892058470132	1	20.8561598693187	1	24	1	16.4062637188094	1	22.1586330270179	1
CCL13	4.24264068711928	1	1	1	2	1	1	1.4142135623731	1	1	2.82842712474619	5.19615242270663	1	1.4142135623731	1	1.73205080756888	1.4142135623731	2	6.92820323027551	1	1.4142135623731	1	3.3166247903554	1	6.92820323027551	1	1	4.69041575982343	1.4142135623731	3.46410161513775	5.09901951359278	1	8	1	5.65685424949238	1	4	1	4.35889894354067	1	1.4142135623731	1.4142135623731	1.4142135623731	1.4142135623731	1	1	2	1	1	3.60555127546399	1	4.79583152331272	1	5.47722557505166	2	2	1	2.64575131106459	1	3.74165738677394	1	7.14142842854285	1	3.74165738677394	1	1	1	1.4142135623731	1	1.4142135623731	1	1	1.4142135623731	1	3.74165738677394	2	3.74165738677394	1	4.89897948556636	1.4142135623731	8.60232526704263	1.4142135623731	6.16441400296898	1	6.6332495807108	1	5.91607978309962	1	5.56776436283002	1	5.19615242270663	1	5.91607978309962	1
CCL14	13.9642400437689	1.4142135623731	1.73205080756888	1	1.73205080756888	1.4142135623731	1	1	1.73205080756888	1.4142135623731	4.89897948556636	13.0384048104053	1.73205080756888	1	1.4142135623731	1	3.46410161513775	1.4142135623731	1	1	1	1.4142135623731	6.48074069840786	1	8.48528137423857	1	1.4142135623731	18.7616630392937	1	13.4164078649987	11.8321595661992	1.4142135623731	13.490737563232	1	12	1	12.9614813968157	1	32.9848450049413	1	1.73205080756888	1	1	1	1	1	4	1	1.4142135623731	15.0996688705415	1	17.9443584449264	1	14.6969384566991	1	4.89897948556636	1	3.16227766016838	1	8.48528137423857	1	9.9498743710662	1	7.93725393319377	1.4142135623731	1	1	1.4142135623731	1	1	1	1	1	1	9.79795897113271	1	18	1	13.4164078649987	1.73205080756888	24.6779253585061	2.44948974278318	17.5499287747842	1	18.7082869338697	1.4142135623731	16.4924225024706	1	14.247806848775	1	27.9284800875379	1	26.1151297144012	2.23606797749979
CCL15	74	5	3	2	4	4	3	7	4	6	19	106	3	2	4	6	7	5	2	1	3	1	28	1	32	5	7	175	4	131	74	4	91	3	68	5	56	2	56	2	13	1	1	3	2	2	7	3	4	71	1	85	4	68	7	9	1	11	1	54	4	58	5	63	5	2	4	3	4	5	9	4	2	3	55	2	59	1	35	3	229	8	164	9	166	4	159	8	76	1	78	7	68	2
CCL16	15.5281156477185	2	1.56508458007329	1.8612097182042	1	1	1	1	1	1.68179283050743	6.01499002744403	12.7388201979454	1	1	1	1	3.30975091964687	1	1.68179283050743	1	1	1	8.51216093192247	1	9.75945937018671	1	1	11.1525088982654	1	10.1562973403609	13.3689507779029	2.05976714390712	15.9284769228812	1	12.1832591092136	1	8.28164915931175	1	10.1371524911743	1	1	1	1	1	1.4142135623731	1.56508458007329	2.54572989502183	1.4142135623731	1	9.11802822781911	1	13.6926500840461	1	8.52429519070872	1	2.63214802590498	1	5.00997013923459	1	8.20669439920428	1	5.75901449065324	1	9.74247156102281	1.4142135623731	1	1	1	1	1	1	1	1	1	6.64009151820193	1	14.3967194241632	1	8.05604884284795	1	24.15730092452	1.8612097182042	19.225541031406	1	21.7706688871784	1.77827941003892	22.9082009449908	1	17.6635217326557	1	17.6373340820992	1.8612097182042	15.5957778846883	1
CCL17	14	1	1	1	1	1	1	1	1	1	5	12	1	1	1	1	4	1	1	1	1	1	8	1	6	1	1	16	2	16	19	1	22	1	15	2	18	1	11	1	1	1	2	1	1	1	14	1	3	15	1	29	1	14	1	3	1	3	1	8	1	14	1	4	1	2	2	1	1	1	1	1	1	1	15	1	16	3	10	1	28	2	22	1	17	1	22	1	14	1	11	1	25	1
CCL18	30	1	2	3	1	3	1	2	4	1	15	30	1	4	1	1	7	1	1	3	3	1	14	1	20	1	1	16	2	18	21	2	31	1	11	1	13	1	28	2	2	1	2	4	1	1	13	1	4	12	1	35	1	25	2	3	1	6	1	11	1	25	1	23	1	1	1	1	1	3	1	1	2	1	18	1	47	1	16	1	66	2	46	2	51	1	56	1	83	2	34	1	395	35
CCL19	16.1086357230933	1	1	1	1	1	1	1	1.81712059283214	2.28942848510666	8.40611799196616	18.4691475044783	1	1	1	1	5	1	1	1	2	1	15.3686436809526	1	11.4369581297426	1	1	11.7879413343611	1	12.1463558875026	15.5223403138159	1	22.6044526168342	1	16.9409717469511	2	21	1	13.2761439426177	1	1	1	1	1	1	1	1.81712059283214	1	1	11.8878439055263	1	18.7150459898522	1	15.6158506435594	1	8	1	3.82586236554478	1	9.32169751786158	1	6.75331341669382	1	8.96280949311433	1	1	1	1	1	1	1	1	1	1	6.9520532897729	1	14.0271581669993	1	11.9721576725838	1	28	2	22	1	28.4291870803073	1	31	1	396.281539747866	12.6327191953128	33.8074467445558	1	24.9030915017682	1
CCL2	14	3	1	1	1	1	1	1	1	1	1	13	1	1	1	1	3	1	1	1	1	1	6	1	10	1	1	10	1	10	15	1	13	1	6	1	5	1	7	1	1	1	1	2	1	1	7	1	1	10	1	13	1	12	1	4	1	4	1	6	1	10	1	8	1	1	1	1	1	1	1	1	2	1	9	1	22	1	13	2	32	2	20	1	22	1	14	1	76	1	17	1	14	1
CCL20	16.0136890052921	1.72255547091269	1.21901365420448	1.6013288855577	1	1	1.21901365420448	1	1	1.38949549437314	6.89501809361413	16.5426408471813	1	1	1.57461010625845	1	2.9653098171939	1.91947121957741	1.21901365420448	1.21901365420448	1.21901365420448	1	115.221021487282	10.2918043842433	161.075209397949	3.06825480926878	21.5123281757069	332.265236154619	12.4357791335865	262.014881008801	39.227968055653	2.22503927149198	52.3526986424763	1.84218488139299	17.0899437986826	1	13.1007364425158	1	13.2598338418931	1.57461010625845	1.25992104989487	1	1	1	1	1.21901365420448	3.5035693237132	1.21901365420448	1	19.1922653054497	1.42616163522738	17.7513057515063	1.42616163522738	16.5897801473171	1	5.74820357693141	1	5.8204206926748	1	12.1702742805833	1	11.0092364116812	1	15.0329252478254	1.29170834209075	1	1.57461010625845	2	1	1	1.53412740463439	1	1.34590019263236	1	18.2416490914241	1.21901365420448	15.9904986627877	1.42616163522738	8.51065252442979	1.84218488139299	184.013457077307	7.88908819464331	160.657798103075	6.79027895590012	20.1320294182673	1.29170834209075	18.2142620944347	1.29170834209075	56.5845859817019	1.81144732852781	121.257542940592	1.79482292137929	18.8015937083515	1.21901365420448
CCL21	12.0736214735954	2	1.81712059283214	1	1	1	2	1	1	1	7.04729873206489	18.0594740563867	1	1	1	1.81712059283214	5	1	1	1	1	1	7.60590492152278	1	9.59009394832218	1	1	8.36344660736919	1	12.1644039911468	13.1770645490557	1	17.9628864926435	1	18.1772609790622	2	10.1639635681485	1	13	1	1	1	1	1	2.28942848510666	1	2.71441761659491	1	1.81712059283214	13.0842652407544	2	13.7823480810476	1	13.6081842319067	1	6	1	10.2598556800602	1	6.54213262037718	1	6.83990378670679	1	9.86484829732188	1	1	1	1	1	1	1	1	1	1	7.27478634879146	1	15.2348232061865	1	9.22087258411689	1	18.9824399160587	1	15.7244483652534	1	23.6619267988029	1	17.4570374703721	1	25	1	10.8576704663796	1	20.1324541912023	1
